user_id,event_type,event_id,ts
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-ae0c305081eee3935dee45e1a64699bc,2023-07-31 04:08:43.271000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Page,ajs-next-21f84ae3709e275bb69ac6ba2d3d84bf,2023-07-31 21:05:07.400000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Page,ajs-next-73bdbcf1b648e2f6587f81a9cf59e78b,2023-07-31 20:30:14.422000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-273821e60ed31a0808e381bc441fd44d,2023-07-31 12:40:16.254000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-6be4c920942c72a7a57da1651a87176b,2023-07-31 12:39:57.843000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-32546d9f4b452b56e1a526cc84062f9d,2023-07-31 12:39:12.313000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-f34eb43407befff80c484654c2a1b617,2023-07-31 12:38:52.281000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Pop-up Email Viewed,ajs-next-41beaadd024e11ebb3236afb74b1b333,2023-07-31 21:05:07.932000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Pop-up Email Accepted,ajs-next-c4eb4b543ff18c6dc3545131a8b63f48,2023-07-31 21:05:16.144000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Product Viewed,ajs-next-3675dad821efcf1d15d44ee6e8609c1c,2023-07-31 12:40:16.269000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Product Viewed,ajs-next-be9b8f9eab44447d56d7a275b808b45d,2023-07-31 12:39:57.847000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Product Viewed,ajs-next-34610527a5a73aa05ae386ee78684f3b,2023-07-31 12:39:12.342000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Product Viewed,ajs-next-2f5bcfd80f87a97cead1a8689c1176bc,2023-07-31 12:38:52.292000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Product Viewed,ajs-next-e32c8e998389187dce888c887ef4abad,2023-07-31 04:08:43.250000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-e8a912a43948584dee4a9b7e177725ba,2023-07-31 21:08:16.908000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-aa760763cb9e389da066a81da9bf584b,2023-07-31 20:30:14.428000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-ebdec4e264841e439651062d788e21e3,2023-07-31 21:12:30.259000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-847dff2267de8ab0a64e8c4c9e7390c8,2023-07-31 21:12:04.874000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-5536175069937ea4e89f634f9f62b761,2023-07-31 21:11:12.368000
PojEgD1xsN8n2EscO0UnaoEjEoETQsudLGUMoAfn1T4=,Product Viewed,ajs-next-fd8f8dd6e3d87192b8d5292dff816f95,2023-07-31 21:10:25.216000
Ozh+QznC5hmgYLPBBHotopjH6MrHHmUFif7BZt7zaR0=,Checkout Started,ajs-next-e0ccb974876e58e13079f554a5f1f7ee,2023-03-05 13:11:18.767000
Ozh+QznC5hmgYLPBBHotopjH6MrHHmUFif7BZt7zaR0=,Checkout Started,ajs-next-5ef8810219a1869653f30f8a693ad738,2023-03-05 02:07:28.824000
mTWpNpZeonb+t4Kvid9xdPMj4hm3mw9NHFeu0vAtG8U=,Page,ajs-next-590e7aa91b9d5588db83a48b67805db9,2023-08-21 04:34:19.236000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-72e93d2915b1f8eb3ccb9315492a4616,2024-01-13 00:25:13.187000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ab00ae483b7242d268e434e20492d1b8,2024-01-13 00:24:25.485000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-9fe94216a2120afefe267c827fcb7984,2024-01-13 00:24:17.662000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2c926554662c9a102d333569baa73d0e,2024-01-13 00:24:11.194000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8b7de718c85df76dd48b1d932910b52b,2024-01-13 00:23:29.954000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-7842de3490b01db816a9c1cf0f7a0f0d,2024-01-13 00:23:25.281000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4ebf5d4ac519c0e927c789e8a89b21c7,2024-01-13 00:23:14.584000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-afd2344aeb4a1f7b694b1ca4f99f0791,2024-01-13 00:29:54.020000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-c8458fb5b7bd129abbda4c59e4fd276c,2024-01-13 00:29:24.410000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4a9faaf4698bfbbda4d470cc947dd4fb,2024-01-13 00:28:20.266000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ea6e60b8dea8627cf832c0652437c3b6,2024-01-13 00:27:26.232000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-df5f3678f08db96ec1e110500499a6d7,2024-01-13 00:26:48.199000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-188bfd280b70d11355842e2e7a1d6258,2024-01-13 00:20:44.044000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-79a5267e50322b225bbdc37ccbe3aa8b,2024-01-13 00:20:38.453000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-99809064a08f0a898d5825a13bf54d58,2024-01-13 00:20:28.890000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-cdcb04deb67c99ee48cbc7dd1dece488,2024-01-13 00:20:24.148000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-46e4559cb02e6c77f29bda253c6a1e7d,2024-01-13 00:20:11.128000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-71df3120c1f75b487cc806d88b5840c1,2024-01-13 00:19:59.089000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-73a8847f653b4ac6273543aad0468d60,2024-01-13 00:22:07.439000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-cf2c0f94883dd1701f131cc38260d535,2024-01-13 00:21:38.032000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-09acd28608531126d595599778ffa57f,2024-01-13 00:21:31.133000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-9111e27b1629eacf5ec9a4d407da1c7d,2024-01-13 00:21:19.152000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-731cad5deedf83c0ae46137a8751ee9a,2024-01-13 00:21:10.049000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-1b755f2655ff50489f16777063d59aef,2024-01-13 00:21:04.743000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-7637d90ead785faa47f5e8491c1ba86b,2024-01-13 00:20:58.575000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d80f5ee973e902da2014b5e420df7e84,2024-01-13 00:47:43.533000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-f7ffe8cbdd43cc6225be157886a7287c,2024-01-13 01:18:23.836000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-61e1d63cc0289d718db924b960ae85c6,2024-01-13 01:04:45.699000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d49d6fb8b6ea1e0899d389f2e2dc7b23,2024-01-13 01:04:40.345000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-5a8bbec9ad845e3a4615e0b01912ac70,2024-01-13 01:04:34.534000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-de6f9357a68d942ac95a80f0c4e7dbee,2024-01-13 01:04:29.773000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-bdfbffbb64cd1db04bdaaac9d54d57cd,2024-01-13 01:04:26.936000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-598c45029786f21bc1008f37e98891e7,2024-01-13 01:04:24.386000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e9c13289a430f2522a43fd1b1025e63d,2024-01-13 01:04:23.148000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-096916d6512cceb29ae8d62ec1ced6b5,2024-01-13 01:04:04.388000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-63d547e05f39ee59875eb257d7c88b08,2024-01-13 01:04:00.371000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ee3c50ea56aef47843edb4dfb90bab26,2024-01-13 01:03:54.789000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-26098ea800943cfc9b836178407515a5,2024-01-13 01:03:49.384000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-a785d74c4ddb9806a257054544c53fa4,2024-01-13 01:03:39.750000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-6914fbf594ef8e4d6beac3a3e943bcd5,2024-01-13 01:03:28.443000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d0b20dd169e03a1d78729211dad13c4f,2024-01-13 01:02:17.275000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-c03a13709f86861736c248bc60e01bc2,2024-01-13 01:02:12.808000
U4IORGKmQjVhx+qS2D5Hj9shv7wna4RYYbtGF5LTvPU=,Page,ajs-next-74165828a25ed12dc2ed7f454ba98925,2024-01-13 23:08:36.670000
U4IORGKmQjVhx+qS2D5Hj9shv7wna4RYYbtGF5LTvPU=,Page,ajs-next-d5007b6a3ad819ab4ab84912d28438f3,2024-01-13 23:11:48.400000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-7477692b178266e192c1d58709fe44b8,2024-01-13 01:18:23.844000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-0164eccec8d3a0d037d30f8b0f2ee15f,2024-01-13 00:27:26.242000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-25c00379f2f5f0b4531b126f4c0904c8,2024-01-13 00:26:48.203000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f417be557fafa2b709a6d0dce4417d02,2024-01-13 00:25:13.197000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-690c6e215994159c0ba343c4a7353a1b,2024-01-13 00:22:07.452000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-e8531779d554eaaec22f5a2865a07214,2024-01-13 00:21:38.041000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-b05919a5945b72ca755c5abe8ebf47ec,2024-01-13 00:21:31.142000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-1f7c7506d4348565406193e2c31fb468,2024-01-13 00:21:19.159000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-4dd0ef3608fbd0be7d364981b677ba5b,2024-01-13 00:21:10.057000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f4754b53b045f74417d7f601ab1efbaa,2024-01-13 00:21:04.751000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-1fead80f2c77985f9d5498f21d414d20,2024-01-13 00:20:58.583000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-e59d12f65f30b8cb5647c87a3e096f73,2024-01-13 01:04:45.709000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-8d55149593edebeadb485d52942dcfb5,2024-01-13 01:04:40.356000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-f7430820402a5f3127bb0d77b9d671f9,2024-01-13 01:04:34.543000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-bee31f912cea89b1b54553e68dbe8a59,2024-01-13 01:04:29.784000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-ae0c3a4eaacf44475d2f7ff38b11db8b,2024-01-13 01:04:26.961000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-75aa2360e2a814a89f272bf0d8296f71,2024-01-13 01:04:24.394000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-be16d8a6f372f4e78e391e9c1a6f5e7c,2024-01-13 01:04:23.170000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-351d2d2bb98090e95926cf90cd5d6f6f,2024-01-13 01:04:04.399000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-6772dec60502548ddd2508d4ea565887,2024-01-13 01:04:00.378000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-12fd84566d6ed7693b862f7d7d79657d,2024-01-13 01:03:54.798000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-0605afa9028c11a7d4c19b6b5ac741c6,2024-01-13 01:03:49.389000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-49f25470aa5cd7676d5465b0df93e844,2024-01-13 01:03:39.727000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-2ddb6faca282fccf10e216e97fe49143,2024-01-13 00:29:24.419000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-60d2accb3a6e84463eeb046af613f9c8,2024-01-13 00:28:20.275000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-3c9f1b74e8dda46ea7dfee4f5e011f6e,2024-01-13 01:03:28.450000
U4IORGKmQjVhx+qS2D5Hj9shv7wna4RYYbtGF5LTvPU=,Product Viewed,ajs-next-15734f5717e527f50c556abde7122036,2024-01-13 23:11:48.446000
U4IORGKmQjVhx+qS2D5Hj9shv7wna4RYYbtGF5LTvPU=,Product Viewed,ajs-next-33bd9582ccb8f39725bbe770571d4b1d,2024-01-13 23:08:36.720000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Order Completed,55050ce8-9854-4f30-ab47-371ead77f942,2023-11-24 15:07:33.001000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-f969615d0c7e8388e78c1bcd83c14c24,2023-11-24 14:44:39.036000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-de102c72d7c5d804652edecbbeb50ee8,2023-11-24 14:53:47.138000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-46af13e3ed527f943ae479dac871f4b9,2023-11-24 15:08:36.159000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-fed048655fe9195bdaba789722cc5632,2023-11-24 21:49:25.605000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-898ee0f391ead24f1aad3ca150c536b4,2023-11-24 22:02:32.069000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e696ff89293e8b678dd12a51cd4514c5,2023-11-24 22:02:08.677000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4b05e77e5e3bc575f468da82c38f1959,2023-11-24 20:01:32.879000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-869a63260beb435e3e8c1d6fe303a695,2023-11-24 20:01:15.542000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d405ca8aefa5725af06adcd61221fc5f,2023-11-24 22:11:52.853000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-de4d0b17d206a4b30392d5563c60af59,2023-11-24 22:11:46.143000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e8d27ce5182c6330a7ffe681aaee540e,2023-11-24 22:11:37.640000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-968dc9772ecfee52e04b74e0771a838c,2023-11-24 22:14:03.502000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d24918dcfa4191b13324bb6e7181a373,2023-11-24 00:03:13.421000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-c0423302c0795206c18ae5b3808ceb72,2023-11-24 00:07:12.143000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-847fb8e3ea2b095fba9d9f21e75a7a8e,2023-11-24 00:06:55.464000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-153ba3e40bcba68aae3af7cfbdc6cd1b,2023-11-24 17:44:12.179000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-a72f9b9ba96921716dbb60a5af7a03a9,2023-11-24 17:43:55.603000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-c27ca9e0fed3f93f927c58fa2556c58c,2023-11-24 21:16:58.114000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-b94ca388886e98456d2f804c71487341,2023-11-24 21:16:32.741000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-5a1eaeee8feb13494f01ec384d90baa4,2023-11-24 21:18:44.305000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-b13a752c8ed56a61980495cfaac20380,2023-11-24 20:59:37.445000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e6e8a5ddfc490cc2d8282809d89d4135,2023-11-24 20:58:56.275000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-4d862d884e58b98691b500b57738a5f5,2023-11-24 20:57:20.013000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-265462823266b0e44a31cac3b1cb4813,2023-11-24 20:53:06.493000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-864d514b51cda449aa5ba9a72ecbbbd9,2023-11-24 14:27:41.470000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-5910b6a4325ab2a623174c4fee46833c,2023-11-24 15:03:14.167000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-f5e1389e91c157528f06f62b7d2ad43b,2023-11-24 02:08:56.719000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-c0389c67bc83f8702ceac2ff51de4d6d,2023-11-24 02:04:03.808000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-8c41b40f1168ad6657c61c207edd66c1,2023-11-24 02:31:41.271000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-becf95d6827b005f51842b44258f9c26,2023-11-24 02:30:28.815000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-b9d02a118e0e2f91b4cce2f4500eceb0,2023-11-24 15:04:19.007000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-594d63db24ead400aab01ac8776cfd6d,2023-11-24 15:04:06.978000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-aa2cb366d001d790f2cffd7cd9b85d40,2023-11-24 15:03:50.899000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-fc691d9d57ab84db7cbf434eb318630f,2023-11-24 15:03:30.071000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-ab202634290e04e0ff5379371eef3f75,2023-11-24 02:15:46.065000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-306328eef09f76c5b75aad5b173e4d8f,2023-11-24 02:12:58.235000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-d6d346f1393f4a3d6cfa4bc223ed7220,2023-11-24 02:04:36.507000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-8dd8eec1a985e57a6761a735742c8e9e,2023-11-24 02:04:36.107000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-6c4d7ac02370e6727718a0812b90d0de,2023-11-24 02:05:43.812000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Added,ajs-next-20c151528c657723d53dfb31b60a7509,2023-11-24 02:05:33.918000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Checkout Started,ajs-next-be0a454acf87139caf16dd5ea1236a6c,2023-11-24 15:06:01.423000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Checkout Started,ajs-next-3bb05714f5753387a2d9d28267c6e539,2023-11-24 15:04:48.726000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-43a836dc83fbaed866ebf1ff1fd2ff9c,2023-11-24 15:03:53.611000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-de394ce3cf009dd8e22ce584dfb4fb05,2023-11-24 15:03:32.557000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-691ac9eb2338075c9a5382e891c7d1cf,2023-11-24 15:03:14.229000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-a6cfd138b2fc5a70bbf93d4d63fb8810,2023-11-24 14:40:19.667000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-7041217a2940a0e2e16f17c03ff52afb,2023-11-24 14:28:12.776000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-3d5154e0bfbb3a5738010607683f115b,2023-11-24 14:27:41.231000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-05b88bcef5a23e7cb6200f9d8ed55456,2023-11-24 02:08:56.678000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-b747759d143492fc17292da0f45a34ad,2023-11-24 02:07:59.085000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-ef545ffd00d3aa76e526cd55ab56ee6a,2023-11-24 02:05:37.529000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-3e34fa8260ddfa656582a11b1972e05f,2023-11-24 02:04:40.337000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-5bbb1fa20940b94fcf4d3a3aa7cec30d,2023-11-24 02:04:39.280000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-ebe7ef74e60e6fd4192436cfae3fb3c2,2023-11-24 02:04:03.745000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-fc4fb4cccea55c3aa875a9554e50af28,2023-11-24 02:15:19.020000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-1b976773ebe638fd26efb7090ac481f6,2023-11-24 02:13:32.699000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-48cfa51a353501434cbbdf42c01cef1c,2023-11-24 02:12:34.010000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-b3ed04aae99cff222cac4837f3411e82,2023-11-24 02:11:34.335000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-cbe114771c5e069ceee1e0acc23619c0,2023-11-24 02:31:41.271000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-c6274beb34a599403052fe91b340cadc,2023-11-24 02:30:28.509000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-392b4fb761d08a218a10578ed6d9594b,2023-11-24 02:24:22.669000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Product Viewed,ajs-next-26fad6b7a3a3cf0fdedfadce9eb2ac03,2023-11-24 02:22:09.954000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-8f3b3a28b7a6b22c7c7c75c7d4cf385c,2023-11-24 20:53:06.504000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-d488247eaeff29575a2be9dd198cadc5,2023-11-24 20:59:37.452000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-3e56d99fbd79e544690c5ecb91d6c4cc,2023-11-24 20:58:56.289000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-333eeca23344a5eb3f6d285906bf8504,2023-11-24 20:57:20.020000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-8c07073b9bbcc96acdb0ce4cf70f4293,2023-11-24 22:02:32.079000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-b07590c15d94398cd9053f550124f8e7,2023-11-24 22:02:08.685000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-8a767b9c3ae561274dd36dbe4f7d13c7,2023-11-24 20:01:32.888000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-261528b5d9326979014478aeddf8f0da,2023-11-24 20:01:15.552000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Viewed,ajs-next-38049d9aa64b785801764251a0210d4d,2023-11-24 22:11:52.860000
